,Hour,Strain,Sample,OD600,Intracellular volume / sample,glc__D_e,pyr_e,succ_e,lac__D_e,for_e,ac_e,ipoh_e,bis_e,lim_c,aacoa_c,hmgcoa_c,mev_R_c,5pmev_c,ipdp_c,ip_c,grdp_c,frdp_c,amp_c,adp_c,atp_c,nad_c,nadp_c,accoa_c,fdp_c,3pg_c,pep_c,pyr_c,lac__D_c,fum_c,succ_c,oxalcoa_c,mal__L_c,akg_c,acon__C_c,cit_c,icit_c,glx_c,glyclt_c,dxyl5p_c,2me4p,h2mb4p_c,2mecdp_c,4c2me_c,gly_c,ala__L_c,ser__L_c,pro__L_c,val__L_c,thr__L_c,cys__L_c,leu__L_c,ile__L_c,asn__L_c,asp__L_c,gln__L_c,lys__L_c,glu__L_c,met__L_c,his__L_c,phe__L_c,arg__L_c,tyr__L_c,trp__L_c,Cystine,ex_con.id,ip_e,2mecdp_e,mev_R_e,dxyl5p_e,5pmev_e,h2mb4p_e,grdp_e,frdp_e,ggdp_e,4c2me_e,coa_e,accoa_e,aacoa_e,hmgcoa_e,amp_e,adp_e,atp_e,nad_e,nadh_e,nadp_e,nadph_e,fold_production
56,0,B2,5,1.819895927,9.09948e-07,59.02336811722913,1.6587075516693164,0.15280464052841053,0.8244515985790409,2.215446447968716,8.525145711906745,0.0,0.0,0.0,0.0,0.0,1.1034449999999999e-05,0.0,1.5228931e-05,0.0,0.0,2.0447527e-05,0.000137627956,4.8810251e-05,0.00019772717000000002,0.000388082536,5.9007249999999996e-05,0.000138145899,0.0050454811280000005,0.001070103732,1.1954831000000001e-05,0.002288029795,0.01019193528,0.00016723284199999998,0.002114610807,0.0,0.00012545297,3.5764517000000006e-05,1.5526764e-05,6.136786599999999e-05,9.0447e-07,0.00019029610600000002,3.5279397999999994e-05,3.5860322e-05,0.0,0.0,0.0,2.1363529e-05,0.002188196835,0.0007221316999999999,0.005025743613999999,0.0013299772370000001,0.0006109611889999999,0.0008064715659999999,0.0,0.001244982829,0.000680985807,0.004057168455,0.000207589898,0.00030637990999999996,0.00023303862399999997,0.004736263214,0.00020865033800000003,8.262510599999999e-05,0.0017769063450000001,0.0020675627699999997,0.000834027875,0.00021500727,0.0,0.0,0.0,0.0019130357619999998,8.851550499999999e-05,0.0,0.0,0.0,0.0,0.0,0.001974701118,0.0,0.000146768583,0.0,0.0,0.001882676794,0.00032058796100000006,0.0,0.0,0.0,0.0,0.0,0.0,5.0
57,2,B2,14,0.0,0.0,49.77886323268207,0.5734035316829434,1.9703615886188501,1.2653974245115454,3.39950032587443,19.529392173189006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
58,4,B2,23,2.5780000000000003,6.445e-07,44.8200488454707,2.909845151033386,1.9591413328817004,1.5108903197158083,3.546773843145774,21.820316402997502,0.0,0.07597008563738684,0.0,0.0,3.4719863999999994e-05,0.000782196648,0.001345414037,0.003516953894,0.00033502137799999997,6.0949189e-05,0.000287687519,0.00022269994199999998,0.00010141890300000001,0.00021224110100000003,0.0018034434540000002,0.00019793548600000003,0.00022672217100000002,0.002073146611,0.001368864144,3.4872433e-05,0.0007980202959999999,0.05000579635,0.000187750368,0.005021188554000001,0.0,0.000169726112,1.4854654e-05,5.5281391e-05,0.00013711632000000003,2.2790370000000005e-06,0.00022966832899999997,6.4050786e-05,0.0,0.0,0.0,3.9513243e-05,0.0,0.0015761253659999999,0.0009866369240000001,0.0,0.00227577819,0.00037428298200000007,5.7357377000000005e-05,0.0,0.0009099280409999999,0.000176613756,0.0,0.0,5.0887540999999996e-05,0.000123576332,0.0,2.3651460000000004e-06,5.2588385999999994e-05,0.001683816089,0.002914956654,0.000345774221,0.000166790685,0.0,0.003212723441,0.004772308058,0.0,0.044026021729999996,0.0,0.001103115737,0.003866043899,0.0,0.00031882500800000003,0.0018284612419999999,0.0,0.0,0.0,0.0,0.001747198179,0.0017714716080000001,0.0,0.0,0.008826426196,0.0,0.0,0.0,5.0
59,6,B2,32,0.0,0.0,41.67906305506217,2.492018669089257,2.0248369887374036,2.1910634991119005,4.217075820117314,22.552373022481266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003626646833,0.005034986811000001,0.0,0.05669090068,0.0,0.0011948308009999999,0.003790579113,0.0,0.00029983976499999997,0.0023233320480000002,0.000506152924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
60,8,B2,41,3.283,8.2075e-07,37.65730461811723,3.0597490120372477,1.9243712422728425,2.475521758436945,9.228676949815338,23.830474604496256,0.0,0.1583656569610962,0.0,0.0,0.0,0.0014539282730000002,0.001092432638,0.004893779957,0.000395429105,8.659626400000001e-05,0.000310262764,0.0,0.0,0.0,0.0,0.0,0.0,0.001066617281,0.001018016827,2.7577163e-05,0.002241099448,0.07467484224000001,0.000245879477,0.005598241202,0.0,0.00023266121399999999,1.4989066e-05,7.658006600000001e-05,0.000137637464,3.3194320000000004e-06,0.000176434657,6.6673913e-05,0.0,0.0,0.0,2.0738982e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004472215198,0.007697514826,0.0,0.0787847825,0.0,0.001422415065,0.004994413408,0.0,0.000306996604,0.0020970304669999996,0.000362653823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
61,10,B2,50,0.0,0.0,34.37777531083482,2.6880131501249154,2.128012532813955,2.7382548845470693,4.690527916576146,23.95437135720233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004731057394,0.009743330887000001,0.0,0.09985952684,0.0,0.00150380246,0.003185700766,0.0,0.00040315611,0.001294562283,0.00027536064899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
62,12,B2,59,3.403,8.507500000000001e-07,31.635990230905865,2.2866568021803317,2.0482343974934376,2.3670959147424515,4.718248968064305,23.898917568692756,0.0,0.25706814778566184,0.0,0.0,5.305833700000001e-05,0.002045994047,0.000560976901,0.002680129493,0.000373613373,6.217883299999999e-05,0.000286900492,0.00023061491700000002,0.00010476413499999999,0.000168219435,0.00216506183,0.00027173746600000007,0.000290715535,0.0008660712540000001,0.0006917145840000001,1.3788946000000002e-05,0.0038461338730000003,0.06038558569,0.000269128548,0.003955943396,0.0,0.00026513420799999997,7.597565e-06,9.078018199999999e-05,0.00013277926600000002,3.841783e-06,0.00015142339400000003,6.2423783e-05,0.0,0.0,0.0,1.4476781000000001e-05,0.0,0.00038843196600000005,0.000796746541,0.0,0.000158215877,0.00039730343,5.23057e-05,0.0,0.0008409543659999999,1.671032e-05,0.0,0.0,0.0,0.000159520695,0.0,0.0,0.000124350251,0.002284317197,0.004197772082,0.00010892440699999999,0.00015027732300000002,0.0,0.000407517045,0.005921973858999999,0.0,0.23624922780000002,0.0,0.00017406816300000001,0.0,0.0,0.00023928693199999997,0.001568993444,0.00034677605200000004,0.0,0.0,0.0,0.001712958056,0.0008941265070000001,0.0,0.0,0.0,0.0,0.0,0.0,5.0
63,16,B2,68,0.0,0.0,28.098523534635884,1.4805985918691802,2.0002879159962736,1.551221136767318,4.7453834455789705,24.31706910907577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003592750713,0.01193799956,0.0,0.1341533365,0.0,0.001898426707,0.00440162408,0.0,0.00028681544,0.0018123409180000002,0.00032347790000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
64,18,B2,77,3.273,8.182500000000001e-07,26.891651865008885,1.1406964001816944,1.99698535015666,1.247413410301954,4.908168585704975,25.507243963363866,0.0,0.5040533839001713,0.0,0.0,7.8693677e-05,0.002069160877,0.00021571381700000001,0.001034976586,0.000361354166,3.9116898e-05,0.000299370977,0.00017545729500000002,8.4123644e-05,0.00012720711900000002,0.0017170389680000002,0.00020076406100000003,0.000192486421,0.000487631728,0.0,9.885231e-06,0.002770995267,0.03405366789,0.00017598641500000001,0.00219521436,0.0,0.000183052467,6.939245e-06,5.0304225999999996e-05,7.066839799999999e-05,1.794518e-06,9.4407705e-05,7.2849883e-05,0.0,0.0,0.0,1.9609071000000002e-05,0.0,0.000108189526,0.000646700239,0.0,4.7678769000000004e-05,0.000283519223,0.0,0.0,0.000701596958,3.9373e-06,0.0,0.0,0.0,0.000154227647,0.0,0.0,0.00013286767900000002,0.0017028536909999999,0.0034565411739999998,0.00012568492800000002,6.6030611e-05,0.0,0.002627107971,0.010152482199999998,0.0,0.1448713267,0.0,0.0019191222819999998,0.004386054889,0.0,0.000229149635,0.0017959892019999998,0.00031511268800000006,0.0,0.000761711838,0.0,0.001657245481,0.001955519937,0.0,0.0,0.007509678519999999,0.0,0.0,0.0,5.0
65,20,B2,86,0.0,0.0,24.39431616341031,0.8798765273677039,1.8646202049284442,0.853823268206039,4.513686726048229,25.549875104079934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002655847279,0.012220888950000001,0.0,0.1518549418,0.0,0.0020402242580000005,0.003826418781,0.0,0.00019362705,0.004005399152,0.000248836245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
