,Hour,Strain,Sample,OD600,Intracellular volume / sample,glc__D_e,pyr_e,succ_e,lac__D_e,for_e,ac_e,ipoh_e,bis_e,lim_c,aacoa_c,hmgcoa_c,mev_R_c,5pmev_c,ipdp_c,ip_c,grdp_c,frdp_c,amp_c,adp_c,atp_c,nad_c,nadp_c,accoa_c,fdp_c,3pg_c,pep_c,pyr_c,lac__D_c,fum_c,succ_c,oxalcoa_c,mal__L_c,akg_c,acon__C_c,cit_c,icit_c,glx_c,glyclt_c,dxyl5p_c,2me4p,h2mb4p_c,2mecdp_c,4c2me_c,gly_c,ala__L_c,ser__L_c,pro__L_c,val__L_c,thr__L_c,cys__L_c,leu__L_c,ile__L_c,asn__L_c,asp__L_c,gln__L_c,lys__L_c,glu__L_c,met__L_c,his__L_c,phe__L_c,arg__L_c,tyr__L_c,trp__L_c,Cystine,ex_con.id,ip_e,2mecdp_e,mev_R_e,dxyl5p_e,5pmev_e,h2mb4p_e,grdp_e,frdp_e,ggdp_e,4c2me_e,coa_e,accoa_e,aacoa_e,hmgcoa_e,amp_e,adp_e,atp_e,nad_e,nadh_e,nadp_e,nadph_e,fold_production
42,0,B1,4,1.4676289340000002,7.33814e-07,58.92828596802842,1.2625315693845105,0.20705648234397495,0.7326509769094138,2.8846404518792093,8.638934221482097,0.0,0.0,0.0,0.0,0.0,7.38417e-06,0.0,3.9896997999999995e-05,0.0,0.0,0.00025266373300000003,0.000121344587,4.7704026e-05,0.000329544064,0.000471763606,6.341567200000001e-05,0.000174568439,0.004156994211000001,0.000886893533,1.1449414e-05,0.005504142411000001,0.01097742086,0.00025058378999999996,0.002408060972,0.0,0.000163983883,4.3114055e-05,1.841719e-05,4.1734194e-05,1.201137e-06,0.00022729564899999998,3.3984437e-05,5.1734293000000005e-05,0.0,0.0,0.0,1.0591690000000002e-05,0.002994990628,0.000843053485,0.01124968716,0.0018144791919999998,0.000857631575,0.001044709686,0.0,0.001510467766,0.0010231016799999999,0.005237492251,0.000409435189,0.000472748123,0.000782334183,0.007119580857000001,0.00031657194,0.00035971327299999994,0.002515944101,0.003162101616,0.001070725567,0.00025166641200000003,0.0,0.0,0.0,0.0,5.9811152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001926789535,0.000266510246,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,2,B1,13,0.0,0.0,51.50455150976911,1.9032606064047244,2.151189770514015,1.5922735346358794,4.356332826417554,17.547710241465442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,4,B1,22,2.734,6.834999999999999e-07,45.488787744227366,7.798306858959801,2.087568803454992,2.3054285079928953,4.262437540734304,21.439467110741045,0.0,0.08640301932958161,0.0,0.0,0.000133421741,0.000177628549,0.001673397815,0.00037566286700000003,0.0,1.6753808999999997e-05,7.5038974e-05,0.000349454634,0.000162440605,0.00047469829500000003,0.002737296355,0.00031954038200000004,0.000556358845,0.003040497133,0.0020290610190000003,4.479958400000001e-05,0.005378256382999999,0.09409110773000001,0.000262060937,0.009514382988,0.0,0.00017020349,5.0556270999999996e-05,9.7650164e-05,8.896500800000001e-05,3.463364e-06,0.000203551005,8.2445879e-05,5.511382900000001e-05,0.0,0.0,0.000140570198,1.9896677e-05,0.001072878744,0.001455060777,0.0,0.001063457012,0.000505452773,0.000110838356,0.0,0.001137292177,0.000252218372,0.000310245632,0.0,7.6043045e-05,0.001085368261,0.00294777024,0.0,0.00034397601000000003,0.002263924275,0.004026278718,0.000534560473,0.000220553389,0.0,0.0,0.0,0.001483822877,0.000425772585,0.0,0.000596979492,0.0,0.0,0.00020015789899999997,0.0,0.0,0.0,0.000228673194,0.0,0.0019722860119999997,0.000667519577,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,6,B1,31,0.0,0.0,41.29146314387212,7.188397547126958,2.242772461681768,3.7340586145648316,4.73119704540517,24.719733555370524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000484046114,0.0,0.0020707782409999996,0.00039572506600000004,0.0,0.001194401599,0.0,0.0,5.1032182000000007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,8,B1,40,3.109,7.7725e-07,37.52519982238011,4.638101669316375,2.239537640782454,2.670615008880995,4.672213773625896,30.542547876769355,0.0,0.17052690482016147,0.0,0.0,0.0,9.2189551e-05,0.002182510781,0.00033429610900000004,0.0,1.3571244e-05,7.2023371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0024967714880000003,0.001560607787,3.7228367999999997e-05,0.00321452157,0.07934627617,0.000194754929,0.004789770360000001,0.0,0.000130932872,1.4971016e-05,9.7272422e-05,4.9271202e-05,3.224242e-06,0.000111783575,8.194781700000001e-05,5.3743035e-05,0.0,0.0,7.292249400000001e-05,9.521166e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007188298000000001,0.0,0.0031079598900000003,0.0005780704800000001,0.0,0.002399251579,0.0,0.0,0.00024094066600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,10,B1,49,0.0,0.0,34.37611012433393,1.9083328866681806,2.1864171394698957,2.1301620781527535,5.342146426243754,35.98667776852623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000692490393,0.0,0.0,0.000621498817,0.000163758994,0.003086215915,0.004482889153,0.0,0.000488272035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,12,B1,58,3.031,7.577500000000001e-07,33.070770426287744,0.7161274585509881,2.087873655686341,0.9833847690941386,5.403389094069086,39.6308076602831,0.0,0.2981465084413996,0.0,0.0,0.00010433659599999999,8.828485800000001e-05,0.002026834423,0.00019016496,0.0,1.1330345e-05,8.229777400000001e-05,0.000340187116,0.00015700970900000001,0.000317989637,0.0020947285930000004,0.00026753370300000004,0.000300972434,0.000830814318,0.001076924092,3.2379435999999995e-05,0.000639766417,0.040941029579999996,0.00022127718,0.0024177646479999998,0.0,0.000116913556,0.0,0.000155740457,6.1443979e-05,2.514554e-06,0.00014314577200000002,8.1449755e-05,3.1435955000000006e-05,0.0,0.0,8.218732e-05,0.0,0.00069664601,0.001259733842,0.0,5.3092473e-05,0.000388757111,0.000370619356,0.0,0.000837422067,0.00014814308800000002,0.0,0.0,0.0,0.0023001049910000002,0.0,0.0,0.00021727546600000004,0.001796132546,0.0030678461370000003,0.000448505988,0.00011553882300000001,0.0,0.002335708442,0.0,0.0018400922890000001,0.000621286961,0.0,0.0013530319080000003,0.00451115792,0.0,0.000501324389,0.0,0.0,0.0,0.000895112125,0.0,0.002190641622,0.000529164695,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,16,B1,67,0.0,0.0,30.412022646536418,0.10567771973654327,1.9384706579727324,0.09624800177619895,5.486573973495545,44.20349708576186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000270911119,0.0,0.0038156358149999997,0.000352376705,0.00023009039300000002,0.003686924098,0.00410110816,0.0,0.000703154708,0.0,0.000300640642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,18,B1,76,2.987,7.4675e-07,29.367839698046186,0.06010180558709971,1.8838682360911168,0.055277864120781534,4.955181403432544,47.34404662781016,0.0,0.42125319794470273,0.0,0.0,0.00011697280300000002,7.5460371e-05,0.0011902872780000001,0.000176015523,0.0,6.9344230000000005e-06,9.583676e-05,0.00031731809699999996,0.00013017789800000003,0.000177446305,0.0017223114530000002,0.000222019305,0.000222457565,0.0004988476250000001,0.0,2.4290227e-05,0.000125239665,0.01563813156,0.00015560432,0.000738956032,0.0,9.9458621e-05,0.0,0.00012748172499999998,4.9637579e-05,2.8104250000000003e-06,0.00010368435,8.536784300000002e-05,3.0785331e-05,0.0,0.0,7.2606074e-05,0.0,0.000778781227,0.0012438349070000001,0.0,5.0612840999999996e-05,0.00032336054800000005,0.00038255744399999996,0.0,0.0007300318709999999,0.00012349457400000002,0.0,0.0,0.0,0.0022444500110000002,0.0,0.0,0.000147246384,0.0017401307680000003,0.002864095844,0.000415890041,0.000118780815,0.0,0.000165781579,0.0025919197130000004,0.00136686485,0.00048778121200000003,0.000181794787,0.0038367960080000004,0.004845132338,0.0,0.00024072577399999998,0.0,0.000303014242,0.0,0.001140608098,0.0,0.001626881784,0.0006854210320000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,20,B1,85,0.0,0.0,27.95104351687389,0.06342156484215308,1.866694893725125,0.037026420959147426,4.657723223984357,49.653955037468776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002942283663,0.001447084923,0.00039125490700000007,0.000165152961,0.003422240702,0.005318985255,0.0,0.000113341524,0.0018544543000000003,0.00026473706000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
