,Hour,Strain,Sample,OD600,Intracellular volume / sample,glc__D_e,pyr_e,succ_e,lac__D_e,for_e,ac_e,ipoh_e,bis_e,lim_c,aacoa_c,hmgcoa_c,mev_R_c,5pmev_c,ipdp_c,ip_c,grdp_c,frdp_c,amp_c,adp_c,atp_c,nad_c,nadp_c,accoa_c,fdp_c,3pg_c,pep_c,pyr_c,lac__D_c,fum_c,succ_c,oxalcoa_c,mal__L_c,akg_c,acon__C_c,cit_c,icit_c,glx_c,glyclt_c,dxyl5p_c,2me4p,h2mb4p_c,2mecdp_c,4c2me_c,gly_c,ala__L_c,ser__L_c,pro__L_c,val__L_c,thr__L_c,cys__L_c,leu__L_c,ile__L_c,asn__L_c,asp__L_c,gln__L_c,lys__L_c,glu__L_c,met__L_c,his__L_c,phe__L_c,arg__L_c,tyr__L_c,trp__L_c,Cystine,ex_con.id,ip_e,2mecdp_e,mev_R_e,dxyl5p_e,5pmev_e,h2mb4p_e,grdp_e,frdp_e,ggdp_e,4c2me_e,coa_e,accoa_e,aacoa_e,hmgcoa_e,amp_e,adp_e,atp_e,nad_e,nadh_e,nadp_e,nadph_e,fold_production
70,0,L1,6,1.3255064140000001,6.62753e-07,59.325321936056845,1.304574142630025,0.1855737149631637,0.6747801953818828,2.1402020421464263,8.266711074104911,0.0,0.0,0.0,0.0,2.562442e-06,3.7149640000000003e-06,0.0,7.1363742e-05,0.0,8.239197e-06,5.3964742000000003e-05,0.000194406312,9.3813392e-05,4.8467820999999994e-05,0.000641765044,7.6969922e-05,0.00038645899100000006,0.003907862660000001,0.0009145716490000001,1.4560466000000001e-05,0.00437967584,0.009126083755,0.00023080003899999998,0.002079791022,0.0,0.000154839662,3.1963765e-05,1.8196665000000002e-05,4.2704703e-05,5.9996e-07,0.000112925316,3.3287150000000005e-05,4.7867775e-05,0.0,0.0,0.0,1.0871046e-05,0.002509732601,0.000763400137,0.008699909169,0.00162331188,0.0008093591350000001,0.0008736763409999999,0.0,0.0016333874730000003,0.0009812881940000002,0.0041805446320000005,0.000635805015,0.00044379790000000004,0.0007093869699999999,0.009722676290000001,0.000310808474,0.0003928951120000001,0.002242397099,0.002742121197,0.0010329600029999999,0.000216967012,0.0,0.0,0.0,0.0017319371730000002,0.02339859889,0.0,0.0,0.004013249077,0.0,0.0,0.0017045892790000002,0.0,0.0,0.0,0.0,0.001623142751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,2,L1,15,0.0,0.0,52.16801731793961,1.19224274358392,2.101642814802269,1.592950710479574,3.0042363675863566,17.760199833472107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,4,L1,24,2.967,7.417499999999999e-07,46.9227353463588,7.322937883261414,1.9736556863409263,2.201210035523979,2.739539430805996,21.216985845129056,0.0,0.0,0.017743313270698766,0.0,0.00020315751699999997,0.000161368897,0.000516691345,0.0007210037309999999,0.0,5.1389770999999994e-05,6.3534677e-05,0.00036322185,0.00020019246100000003,0.00042308651200000005,0.002462201452,0.00018817843000000002,0.000815274553,0.0022045095450000003,0.0016502043900000001,4.531976400000001e-05,0.0016824322059999998,0.07576425981,0.000172424436,0.008518569467000001,0.0,0.00011866892699999999,7.2032784e-05,0.000102588011,0.00012969681099999998,4.561117e-06,0.000179039254,6.9064611e-05,0.0,0.0,0.0,6.0115858e-05,1.6656285e-05,0.000972518758,0.001102113975,0.0,0.0033903495069999997,0.00037212529100000004,0.00010083697,0.0,0.001026160912,0.00019051063899999998,0.0,0.000217484133,0.0,0.000243925073,0.002692315179,0.0,5.4818052e-05,0.002034872815,0.003105049512,0.000282769149,0.00020170448100000004,0.0,0.0,0.0,0.0,0.0038331597880000004,0.0,0.00026087422999999997,0.005254815765,0.0,0.0,0.00176228307,0.00019809190199999999,0.0,0.00028355784200000003,0.0,0.00160409429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,6,L1,33,0.0,0.0,43.11040186500888,7.8885579945491715,2.0400203234820897,3.6454262877442276,3.399565500760373,23.609825145711905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015211602800000002,0.0,0.0005055284410000001,0.0060567471860000005,0.0,0.000336856365,0.003632567085,0.0,0.0,0.0017689934440000001,0.00023954924600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,8,L1,42,3.361,8.4025e-07,40.01387655417407,6.63098677038383,2.00522482852062,3.0050843694493787,5.84142950249837,28.494088259783513,0.0,0.0,0.05823341896652965,0.0,0.0,0.00017078459600000003,0.000756921365,0.001491663115,0.0,0.00012179402300000001,0.000149118944,0.0,0.0,0.0,0.0,0.0,0.0,0.001604267614,0.0014751012690000002,3.7974554e-05,0.000546170898,0.08092936038000001,0.000235592133,0.004766341238,0.0,0.00015115208999999998,6.234747e-06,0.000125548814,7.1615303e-05,3.274108e-06,0.000117706357,0.000102434771,0.0,0.0,0.0,9.6775774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005842270979999999,0.0,0.0,0.00805513973,0.0,0.0005900451999999999,0.0039826601949999995,0.0,0.000133634805,0.001888546086,0.000222427064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,10,L1,51,0.0,0.0,36.343972024866794,3.2533501816942993,1.9507070878143788,2.0180284191829485,3.9532044318922446,33.7781848459617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001618842197,0.004010373074,0.0,0.008858313966,0.00023513012100000004,0.0009969955870000001,0.003356595537,0.0,0.000270296785,0.00155919784,0.00023371894699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,12,L1,60,3.285,8.2125e-07,35.13932060390764,1.6522481830570066,1.9230248115843849,0.9939820159857904,4.266652183358679,37.5503746877602,0.0,0.0,0.10896698473282442,0.0,0.00023116012600000001,0.00016815381100000003,0.000804747598,0.0015082187880000003,0.000327564804,8.955858e-05,0.000133220192,0.000347332775,0.00018391918899999998,0.000362963728,0.002895685168,0.00023692705600000002,0.000488733408,0.0008590641840000001,0.001051817126,2.7533784e-05,0.00065466038,0.04228261899000001,0.00019987776600000003,0.0021810968119999998,0.0,0.000110163019,2.6669040000000004e-06,0.000130074267,6.419281500000001e-05,3.2259740000000002e-06,0.000114067057,8.0254406e-05,0.0,0.0,0.0,8.3962915e-05,0.0,0.00014270259699999998,0.0013565543759999998,0.0,9.9910871e-05,0.000293000382,0.0003798607,0.0,0.0008231099680000001,2.5970939e-05,0.0,0.0,0.0,0.001334770681,0.0,0.0,9.857555e-05,0.001777894083,0.0031844115160000004,0.00017846411000000003,8.0480141e-05,0.0,0.0023934349820000003,0.007027668141000001,0.0,0.07507489635,0.0,0.000635044329,0.0,0.0,7.6753823e-05,0.0018596220590000002,0.000312462552,0.0,0.00046080309700000007,0.0,0.001610806885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,16,L1,69,0.0,0.0,32.43067273534636,0.2528279922779923,1.858811076297739,0.08623479129662523,4.1366717358244625,42.19350541215654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003135708442,0.01740917115,0.0007687993609999999,0.009814299318,0.0,0.0015167187519999998,0.004510486308,0.0,0.000373463639,0.001918472811,0.00021894732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,18,L1,78,3.449,8.6225e-07,32.854296181172295,0.07531093572564161,1.9904056228300446,0.02638887655417407,3.959743645448621,46.95370524562864,0.0,0.0,0.13557577803875515,0.0,0.000190574144,0.00014282339800000002,0.002333129585,0.0027741487519999997,0.000554314826,0.00016276105,0.000179711103,0.00020577446,0.000116415477,0.00019776378,0.00224147818,0.000212470574,0.00031720957699999996,0.0,0.0007959691,1.9434003999999998e-05,0.000155745772,0.017570919440000003,0.000114255467,0.000590181388,0.0,8.633549e-05,0.0,7.791299e-05,3.3405310000000004e-05,1.476874e-06,6.7005922e-05,8.440492300000001e-05,1.7885043e-05,0.0,0.0,6.211956e-05,0.0,0.000165229082,0.0013861757649999999,0.0,5.0054808e-05,0.00024087787600000001,0.000475241803,0.0,0.000645161807,2.5979201e-05,0.0,0.0,0.0,0.0017316762349999998,0.0,0.0,0.00017775008000000002,0.001435529931,0.00291248379,0.000264411481,5.5994467e-05,0.0,0.0032405206400000003,0.01685497531,0.000610204987,0.009747147361,0.000263631392,0.0015477554090000002,0.003410202399,0.0,0.0005471898200000001,0.001451908986,0.000266142785,0.0,0.001338365858,0.0,0.0015226795419999999,0.000492140506,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79,20,L1,87,0.0,0.0,29.618283747779756,0.08096481944129003,1.8421373528664577,0.04251531971580817,4.018444492722137,46.81615320566194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036091930089999997,0.03935212916,0.000558984826,0.009663816499,0.00023064798000000002,0.002360717304,0.003741673535,0.0,0.000662979244,0.0015839568069999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
